id,lodging_revenue,other_revenue,total_revenue
1585,74.0,7.0,81.0
1586,74.0,7.0,81.0
1587,74.0,7.0,81.0
1588,74.0,7.0,81.0
1589,74.0,7.0,81.0
1590,74.0,9.5,83.5
1591,74.0,9.0,83.0
1592,74.0,7.0,81.0
1593,74.0,7.0,81.0
1594,74.0,7.0,81.0
1595,74.0,9.0,83.0
1596,74.0,7.0,81.0
1597,74.0,7.0,81.0
1598,74.0,7.0,81.0
1599,74.0,7.0,81.0
1600,74.0,9.0,83.0
1601,222.0,21.0,243.0
1602,74.0,7.0,81.0
1603,74.0,7.0,81.0
1604,74.0,9.0,83.0
1605,74.0,7.0,81.0
1606,74.0,7.0,81.0
1607,74.0,20.9,94.9
1608,74.0,7.0,81.0
1609,74.0,7.0,81.0
1610,74.0,7.0,81.0
1611,74.0,7.0,81.0
1612,74.0,7.0,81.0
1613,74.0,7.0,81.0
1614,74.0,7.0,81.0
1615,74.0,7.0,81.0
1616,74.0,7.0,81.0
1617,74.0,7.0,81.0
1618,74.0,7.0,81.0
1619,74.0,7.0,81.0
1620,365.0,272.5,637.5
1622,74.0,7.0,81.0
1623,74.0,7.0,81.0
1624,65.1,9.0,74.1
1625,74.0,7.0,81.0
1626,65.1,9.0,74.1
1627,156.0,208.5,364.5
1628,74.0,62.0,136.0
1630,75.0,52.0,127.0
1632,174.0,51.0,225.0
1634,1095.0,180.0,1275.0
1636,74.0,18.0,92.0
1637,172.0,56.0,228.0
1638,59.1,13.0,72.1
1639,74.0,21.0,95.0
1641,65.1,20.0,85.1
1642,232.0,58.0,290.0
1644,303.0,138.48,441.48
1647,148.0,14.0,162.0
1648,140.0,88.0,228.0
1650,237.0,21.0,258.0
1651,237.0,27.0,264.0
1652,234.0,54.0,288.0
1653,237.0,27.0,264.0
1654,237.0,27.0,264.0
1655,237.0,27.0,264.0
1656,237.0,27.0,264.0
1657,237.0,27.0,264.0
1658,237.0,27.0,264.0
1659,237.0,27.0,264.0
1660,588.0,351.0,939.0
1661,148.0,13.0,161.0
1662,148.0,13.0,161.0
1663,359.44,110.0,469.44
1665,148.0,14.0,162.0
1666,202.5,68.5,271.0
1668,129.0,93.7,222.7
1670,142.0,63.0,205.0
1671,146.49,211.0,357.49
1673,233.52,56.0,289.52
1675,136.0,49.0,185.0
1677,77.0,38.0,115.0
1679,347.48,141.51,488.99
1680,77.0,34.5,111.5
1682,83.0,14.0,97.0
1684,231.0,40.0,271.0
1685,188.4,74.1,262.5
1686,550.5,183.44,733.94
1687,73.0,7.0,80.0
1688,261.74,94.0,355.74
1690,164.0,108.5,272.5
1693,79.0,22.0,101.0
1694,148.0,13.0,161.0
1695,148.0,14.0,162.0
1696,148.0,14.0,162.0
1697,138.0,42.0,180.0
1699,106.0,129.0,235.0
1700,765.36,93.23,858.59
1701,186.0,209.0,395.0
1702,222.0,21.0,243.0
1703,73.0,7.0,80.0
1704,74.0,11.0,85.0
1705,112.0,95.5,207.5
1706,297.5,57.5,355.0
1708,290.0,229.1,519.1
1710,116.0,144.5,260.5
1712,280.0,70.0,350.0
1714,280.0,50.0,330.0
1717,168.0,30.0,198.0
1719,188.4,32.6,221.0
1720,129.0,42.0,171.0
1722,217.52,193.3,410.82000000000005
1724,129.0,42.0,171.0
1727,198.0,63.0,261.0
1729,226.0,122.5,348.5
1731,129.0,101.5,230.5
1733,232.0,361.6,593.6
1734,210.0,119.5,329.5
1736,77.0,33.0,110.0
1739,803.0,531.5,1334.5
1740,465.0,70.0,535.0
1742,65.7,1.0,66.7
1743,166.5,42.0,208.5
1744,86.0,612.0,698.0
1746,168.0,68.0,236.0
1747,80.0,7.0,87.0
1748,327.0,99.5,426.5
1751,144.0,54.0,198.0
1753,144.0,120.0,264.0
1755,120.0,76.0,196.0
1757,237.0,6.0,243.0
1758,73.0,13.0,86.0
1759,215.0,89.98,304.98
1761,708.0,82.0,790.0
1762,133.6,14.0,147.6
1764,83.0,29.0,112.0
1765,213.8,126.5,340.3
1767,86.0,28.0,114.0
1769,152.0,28.0,180.0
1770,184.0,56.0,240.0
1772,129.0,243.0,372.0
1774,168.0,51.0,219.0
1776,172.0,85.5,257.5
1778,184.0,72.0,256.0
1780,184.0,72.0,256.0
1782,210.0,88.0,298.0
1784,218.0,90.0,308.0
1787,59.0,7.0,66.0
1788,99.2,82.4,181.60000000000002
1792,53.0,31.0,84.0
1794,140.0,96.7,236.7
1795,224.0,40.0,264.0
1797,196.8,84.5,281.3
1799,252.0,51.2,303.2
1801,251.6,216.4,468.0
1802,64.84,22.0,86.84
1804,204.24,69.5,273.74
1806,170.0,4.0,174.0
1808,112.0,63.0,175.0
1809,237.0,35.0,272.0
1810,245.7,63.0,308.7
1813,213.3,78.0,291.3
1815,236.65,69.5,306.15
1816,236.0,66.0,302.0
1818,150.66,60.0,210.66
1820,227.52,221.0,448.52
1823,1139.04,156.0,1295.04
1825,508.6,219.0,727.6
1829,172.0,56.0,228.0
1831,201.6,58.5,260.1
1833,64.84,7.0,71.84
1834,221.24,175.0,396.24
1836,127.68,72.5,200.18
1837,231.0,134.0,365.0
1838,910.67,124.0,1034.67
1839,297.5,162.0,459.5
1840,468.0,99.0,567.0
1842,64.0,9.5,73.5
1843,73.0,7.0,80.0
1844,1121.0,183.0,1304.0
1845,64.0,7.0,71.0
1846,73.0,7.0,80.0
1847,62.0,19.5,81.5
1849,64.0,7.0,71.0
1850,146.0,39.0,185.0
1851,264.0,84.0,348.0
1854,1140.0,120.0,1260.0
1855,356.0,341.0,697.0
1860,73.0,11.5,84.5
1861,184.0,56.0,240.0
1862,630.0,51.0,681.0
1863,88.0,91.5,179.5
1864,539.0,317.6,856.6
1866,100.0,7.0,107.0
1867,455.0,185.0,640.0
1870,174.21,90.0,264.21000000000004
1872,79.0,4.0,83.0
1873,310.0,141.0,451.0
1874,320.0,64.0,384.0
1875,120.44,62.0,182.44
1876,0.0,4.0,4.0
1877,75.0,11.0,86.0
1878,210.0,167.2,377.2
1880,290.0,106.97,396.97
1882,218.7,57.6,276.3
1885,129.0,42.0,171.0
1887,318.0,261.9,579.9
1890,18.0,13.0,31.0
1892,178.83,172.0,350.83000000000004
1894,180.0,100.5,280.5
1896,198.0,79.0,277.0
1900,310.5,113.0,423.5
1902,226.0,100.5,326.5
1903,198.41,56.0,254.41
1904,219.0,21.0,240.0
1905,24.0,7.0,31.0
1906,24.0,398.5,422.5
1907,24.0,7.0,31.0
1908,24.0,7.0,31.0
1910,24.0,7.0,31.0
1912,18.0,13.0,31.0
1913,36.0,26.0,62.0
1915,36.0,26.0,62.0
1917,231.0,45.0,276.0
1918,231.0,60.0,291.0
1919,154.0,14.0,168.0
1920,290.0,91.99,381.99
1922,305.0,175.0,480.0
1923,224.0,40.0,264.0
1925,56.52,11.98,68.5
1927,109.0,21.0,130.0
1929,69.55,74.0,143.55
1932,215.0,106.5,321.5
1934,292.0,50.2,342.2
1935,231.0,115.0,346.0
1937,100.0,72.0,172.0
1938,389.7,171.5,561.2
1942,182.4,142.0,324.4
1946,83.0,14.0,97.0
1948,210.0,58.0,268.0
1949,198.0,155.0,353.0
1951,0.0,84.5,84.5
1953,364.98,46.0,410.98
1954,139.8,34.0,173.8
1955,120.0,46.0,166.0
1956,0.0,14.5,14.5
1957,239.2,114.0,353.2
1958,79.0,19.5,98.5
1960,86.0,71.0,157.0
1962,144.0,137.5,281.5
1964,215.0,70.0,285.0
1965,770.0,461.6,1231.6
1966,292.0,86.0,378.0
1967,292.0,97.5,389.5
1968,162.0,130.3,292.3
1969,462.0,191.5,653.5
1971,150.09,42.0,192.09
1973,188.0,32.0,220.0
1974,181.91,48.0,229.91
1975,129.0,42.0,171.0
1977,189.0,55.5,244.5
1979,144.0,67.0,211.0
1981,401.4,124.9,526.3
1983,218.7,42.0,260.7
1984,218.7,42.0,260.7
1987,264.0,276.0,540.0
1988,210.0,44.8,254.8
1989,199.6,138.13,337.73
1991,228.0,78.0,306.0
1994,174.13,167.5,341.63
1996,426.4,194.0,620.4
1998,179.0,58.07,237.07
1999,399.3,190.0,589.3
2001,205.96,105.0,310.96000000000004
2003,159.0,89.0,248.0
2004,129.0,28.0,157.0
2006,108.0,12.0,120.0
2007,360.0,75.5,435.5
2008,343.5,334.5,678.0
2010,80.0,76.0,156.0
2012,140.0,88.5,228.5
2014,332.0,24.0,356.0
2015,332.0,24.0,356.0
2016,0.0,30.0,30.0
2018,83.0,7.0,90.0
2019,159.0,55.5,214.5
2021,54.0,16.99,70.99
2022,242.7,56.0,298.7
2024,162.0,35.5,197.5
2025,159.0,78.5,237.5
2027,212.0,173.0,385.0
2029,424.0,152.0,576.0
2031,89.0,9.5,98.5
2032,432.0,68.0,500.0
2033,162.0,21.0,183.0
2034,52.32,31.5,83.82
2035,162.0,50.5,212.5
2036,162.0,21.0,183.0
2037,79.5,19.5,99.0
2038,162.0,21.0,183.0
2039,162.0,34.5,196.5
2040,432.0,52.0,484.0
2041,89.0,12.0,101.0
2042,108.0,44.5,152.5
2043,118.0,14.0,132.0
2044,118.0,18.0,136.0
2045,432.0,57.0,489.0
2046,432.0,59.0,491.0
2047,172.0,42.0,214.0
2050,44.0,23.7,67.7
2051,174.0,42.0,216.0
2053,174.0,42.0,216.0
2055,432.0,52.0,484.0
2056,129.0,42.0,171.0
2058,162.0,21.0,183.0
2059,432.0,52.0,484.0
2060,424.0,111.5,535.5
2061,162.0,48.0,210.0
2062,324.0,72.0,396.0
2063,159.0,390.9,549.9
2065,184.8,33.0,217.8
2068,328.5,168.0,496.5
2072,290.0,72.0,362.0
2073,424.0,139.5,563.5
2074,432.0,57.0,489.0
2075,424.0,146.3,570.3
2077,432.0,65.5,497.5
2078,288.0,92.5,380.5
2081,432.0,60.0,492.0
2082,498.0,38.0,536.0
2083,424.0,112.0,536.0
2085,432.0,57.5,489.5
2086,162.0,23.5,185.5
2087,432.0,59.5,491.5
2088,50.8,18.0,68.8
2089,162.0,21.0,183.0
2090,162.0,84.0,246.0
2091,162.0,33.0,195.0
2092,162.0,155.97,317.97
2093,216.0,165.0,381.0
2094,221.14,40.0,261.14
2095,53.0,61.0,114.0
2097,432.0,62.0,494.0
2098,238.5,20.0,258.5
2099,432.0,72.0,504.0
2100,432.0,52.0,484.0
2101,432.0,52.0,484.0
2102,162.0,30.0,192.0
2103,712.0,0.0,712.0
2104,123.84,28.0,151.84
2105,232.0,179.5,411.5
2107,83.0,6.0,89.0
2108,84.0,1.0,85.0
2109,121.6,14.0,135.6
2110,62.0,7.0,69.0
2112,73.0,29.0,102.0
2113,285.0,49.0,334.0
2114,285.0,35.0,320.0
2115,285.0,58.0,343.0
2116,261.0,38.0,299.0
2117,232.0,58.5,290.5
2119,49.0,7.0,56.0
2120,130.0,48.0,178.0
2121,118.0,13.0,131.0
2122,49.0,6.0,55.0
2123,0.0,2.5,2.5
2124,231.0,29.5,260.5
2125,393.0,82.0,475.0
2126,49.0,16.0,65.0
2127,285.0,49.0,334.0
2128,285.0,37.5,322.5
2129,285.0,208.5,493.5
2130,49.0,27.0,76.0
2131,285.0,43.0,328.0
2132,393.0,50.0,443.0
2133,138.31,42.0,180.31
2135,207.9,80.5,288.4
2136,231.0,84.0,315.0
2137,272.4,91.5,363.9
2139,83.0,27.0,110.0
2140,285.0,110.0,395.0
2141,1651.0,197.0,1848.0
2142,285.0,82.0,367.0
2143,231.0,70.5,301.5
2144,0.0,100.46,100.46
2146,59.0,7.0,66.0
2147,118.0,14.0,132.0
2148,98.0,16.5,114.5
2149,98.0,14.0,112.0
2150,285.0,51.0,336.0
2151,734.0,283.9,1017.9
2152,280.8,175.5,456.3
2155,516.0,18.0,534.0
2156,0.0,0.0,0.0
2157,1185.64,300.86,1486.5
2159,177.0,78.0,255.0
2160,177.0,86.94,263.94
2161,8493.65,2587.5,11081.15
2162,177.0,41.0,218.0
2163,132.0,21.0,153.0
2164,147.0,21.0,168.0
2165,147.0,21.0,168.0
2166,147.0,21.0,168.0
2167,147.0,23.5,170.5
2168,664.0,83.0,747.0
2169,83.0,16.99,99.99
2170,98.0,107.5,205.5
2171,282.4,202.61,485.01
2172,690.0,140.0,830.0
2173,89.0,34.0,123.0
2174,286.18,111.0,397.18
2175,488.0,356.0,844.0
2177,267.0,19.0,286.0
2179,158.0,68.5,226.5
2180,510.0,181.0,691.0
2181,194.52,186.0,380.52
2182,73.0,7.0,80.0
2183,80.0,68.0,148.0
2184,88.0,14.0,102.0
2185,80.0,68.0,148.0
2186,765.0,38.0,803.0
2187,83.0,34.0,117.0
2188,89.0,11.0,100.0
2189,295.8,73.2,369.0
2190,126.0,82.5,208.5
2191,126.0,70.0,196.0
2192,92.0,38.5,130.5
2194,98.0,14.0,112.0
2195,106.0,84.5,190.5
2196,53.0,14.0,67.0
2197,282.4,148.8,431.2
2198,136.0,28.0,164.0
2199,136.0,56.0,192.0
2200,219.0,27.0,246.0
2201,132.0,21.0,153.0
2202,73.0,7.0,80.0
2203,139.8,46.0,185.8
2205,182.0,24.0,206.0
2206,549.6,119.5,669.1
2209,129.0,47.0,176.0
2211,174.0,83.0,257.0
2213,88.0,14.0,102.0
2214,77.0,65.0,142.0
2217,98.0,26.0,124.0
2218,147.0,50.5,197.5
2219,474.0,40.0,514.0
2220,497.0,144.0,641.0
2221,996.0,264.0,1260.0
2227,652.0,227.0,879.0
2231,83.0,8.5,91.5
2232,207.0,21.0,228.0
2233,69.0,33.0,102.0
2234,305.6,116.0,421.6
2235,173.0,34.0,207.0
2237,132.0,114.5,246.5
2238,231.0,524.5,755.5
2239,166.0,14.0,180.0
2240,71.1,26.5,97.6
2241,94.0,14.0,108.0
2242,284.4,11.5,295.9
2244,165.66,56.5,222.16
2245,176.0,98.0,274.0
2246,416.0,134.5,550.5
2249,267.0,10.0,277.0
2252,357.0,69.0,426.0
2255,267.0,33.0,300.0
2257,168.0,42.0,210.0
2258,56.0,41.0,97.0
2259,189.72,8.0,197.72
2261,154.0,96.0,250.0
2262,197.31,177.5,374.81
2264,225.9,155.0,380.9
2266,267.0,71.0,338.0
2268,210.0,201.5,411.5
2270,337.0,134.5,471.5
2273,89.0,29.0,118.0
2274,164.0,50.0,214.0
2275,418.2,165.99,584.19
2277,489.0,97.0,586.0
2280,118.2,98.0,216.2
2282,288.9,65.5,354.4
2283,218.4,103.5,321.9
2285,89.0,1.0,90.0
2286,261.0,102.5,363.5
2287,187.6,74.4,262.0
2288,172.0,61.0,233.0
2290,385.2,84.0,469.2
2291,535.6,212.4,748.0
2296,530.0,125.0,655.0
2298,129.0,142.5,271.5
2300,89.0,104.5,193.5
2301,164.0,42.0,206.0
2303,247.0,46.0,293.0
2305,66.3,14.0,80.3
2307,174.0,45.5,219.5
2309,522.0,150.5,672.5
2311,164.0,42.0,206.0
2314,246.0,103.0,349.0
2317,524.0,236.0,760.0
2319,95.0,23.0,118.0
2321,220.0,16.5,236.5
2322,210.6,171.5,382.1
2324,487.9,151.0,638.9
2326,116.0,32.5,148.5
2328,729.9,134.5,864.4
2331,266.2,195.0,461.2
2333,118.2,281.5,399.7
2335,480.6,122.0,602.6
2338,365.4,89.6,455.0
2340,423.0,38.0,461.0
2342,141.0,14.0,155.0
2344,142.5,295.5,438.0
2346,423.0,41.0,464.0
2348,423.0,38.0,461.0
2350,142.5,103.5,246.0
2352,92.0,28.0,120.0
2354,228.0,54.5,282.5
2357,397.8,78.5,476.3
2359,118.8,40.2,159.0
2361,142.2,10.0,152.2
2363,148.8,28.0,176.8
2365,86.0,30.5,116.5
2366,299.0,118.0,417.0
2368,1248.0,173.97,1421.97
2369,198.6,154.5,353.1
2370,66.6,11.0,77.6
2371,220.0,12.0,232.0
2372,397.8,256.0,653.8
2374,200.0,107.0,307.0
2375,136.8,42.0,178.8
2377,197.6,42.54,240.14
2380,141.0,16.5,157.5
2381,83.1,17.0,100.1
2384,148.8,28.0,176.8
2385,189.93,77.2,267.13
2387,189.93,77.2,267.13
2389,160.8,16.0,176.8
2390,189.93,77.2,267.13
2392,189.93,143.2,333.13
2394,569.79,291.6,861.39
2396,189.93,113.2,303.13
2398,166.65,74.6,241.25
2399,291.0,78.0,369.0
2401,873.0,128.5,1001.5
2402,166.8,50.5,217.3
2403,1116.0,158.0,1274.0
2404,67.5,2.0,69.5
2406,160.8,16.5,177.3
2407,520.0,171.5,691.5
2408,385.2,84.0,469.2
2411,63.0,14.0,77.0
2412,148.8,28.0,176.8
2414,1593.0,744.42,2337.42
2415,148.8,33.0,181.8
2417,610.0,140.1,750.1
2418,148.8,33.5,182.3
2419,318.75,62.5,381.25
2421,116.0,30.0,146.0
2422,255.0,8.0,263.0
2424,156.6,44.4,201.0
2426,80.1,33.0,113.1
2428,138.0,90.0,228.0
2430,588.0,105.43,693.4300000000001
2431,156.6,74.4,231.0
2433,89.0,7.0,96.0
2434,68.0,16.5,84.5
2436,168.0,4.0,172.0
2438,68.0,19.0,87.0
2440,68.0,16.5,84.5
2442,385.2,122.1,507.29999999999995
2444,129.0,42.0,171.0
2446,90.0,7.0,97.0
2447,129.0,42.0,171.0
2449,279.6,56.0,335.6
2451,225.9,69.0,294.9
2453,66.3,16.5,82.8
2455,184.0,56.0,240.0
2458,184.0,56.0,240.0
2460,299.2,106.5,405.7
2462,299.2,100.0,399.2
2464,267.0,9.0,276.0
2466,826.2,204.0,1030.2
2467,87.0,51.5,138.5
2468,198.9,42.0,240.9
2469,215.0,70.0,285.0
2471,198.9,41.0,239.9
2472,279.6,56.0,335.6
2474,79.0,14.0,93.0
2478,232.0,97.0,329.0
2480,116.0,32.5,148.5
2482,206.9,78.5,285.4
2484,237.5,70.0,307.5
2486,166.06,86.0,252.06
2488,227.8,42.0,269.8
2490,174.0,78.0,252.0
2492,174.0,67.5,241.5
2494,139.8,45.0,184.8
2495,76.48,18.0,94.48
2497,153.57,6.0,159.57
2498,205.33,170.0,375.33000000000004
2500,357.0,327.5,684.5
2501,215.0,70.0,285.0
2503,537.0,106.5,643.5
2504,138.0,127.0,265.0
2506,308.0,49.0,357.0
2507,416.5,76.5,493.0
2509,89.0,39.69,128.69
2510,193.5,134.0,327.5
2512,227.7,27.0,254.7
2513,211.5,64.5,276.0
2514,236.55,78.5,315.05
2515,247.0,113.0,360.0
2516,405.0,177.12,582.12
2518,209.7,102.5,312.2
2519,202.5,6.0,208.5
2521,73.0,7.0,80.0
2522,202.5,68.5,271.0
2524,225.9,66.0,291.9
2526,209.7,42.0,251.7
2528,607.5,68.5,676.0
2530,89.0,14.0,103.0
2532,222.3,112.5,334.8
2534,129.0,146.5,275.5
2536,87.0,14.0,101.0
2537,236.4,124.0,360.4
2539,272.4,175.1,447.5
2541,255.0,165.0,420.0
2542,161.8,80.4,242.20000000000002
2543,250.2,42.0,292.2
2545,249.0,21.0,270.0
2546,222.3,124.5,346.8
2548,333.6,118.5,452.1
2550,77.0,14.0,91.0
2551,417.0,120.5,537.5
2553,247.0,14.5,261.5
2554,129.0,156.0,285.0
2556,411.0,132.9,543.9
2558,147.0,33.0,180.0
2559,232.5,131.99,364.49
2561,404.5,202.5,607.0
2563,349.5,70.0,419.5
2565,147.0,27.0,174.0
2566,247.0,43.0,290.0
2567,247.0,60.0,307.0
2568,475.0,212.0,687.0
2569,349.5,77.5,427.0
2571,232.0,121.5,353.5
2573,83.0,9.0,92.0
2574,69.0,27.0,96.0
2575,79.0,1.0,80.0
2576,90.0,7.0,97.0
2577,239.0,30.0,269.0
2578,83.0,9.0,92.0
2579,89.0,40.5,129.5
2580,74.03,13.0,87.03
2584,222.09,27.0,249.09
2585,73.0,7.0,80.0
2586,146.0,16.5,162.5
2587,219.0,71.0,290.0
2589,79.0,23.0,102.0
2591,166.0,14.0,180.0
2592,647.1,334.8,981.9000000000001
2593,934.7,494.1,1428.8000000000002
2595,178.0,32.5,210.5
2596,90.0,7.0,97.0
2597,116.0,33.0,149.0
2599,116.0,32.5,148.5
2601,178.0,28.0,206.0
2603,354.0,60.0,414.0
2604,166.0,70.5,236.5
2605,283.2,218.1,501.29999999999995
2608,83.0,8.0,91.0
2609,83.0,8.0,91.0
2610,83.0,8.0,91.0
2611,647.1,337.8,984.9000000000001
2613,168.0,41.0,209.0
2615,89.0,9.0,98.0
2617,534.0,42.0,576.0
2619,534.0,138.0,672.0
2621,261.0,66.5,327.5
2623,182.4,42.0,224.4
2625,279.6,64.5,344.1
2626,202.5,36.0,238.5
2628,89.0,44.5,133.5
2630,282.6,260.4,543.0
2632,110.0,39.1,149.1
2633,158.0,86.5,244.5
2634,89.0,71.0,160.0
2636,294.0,53.4,347.4
2637,307.0,29.0,336.0
2638,178.0,36.0,214.0
2639,204.24,62.0,266.24
2641,356.0,118.0,474.0
2643,956.25,15.0,971.25
2645,884.25,182.0,1066.25
2648,437.6,139.5,577.1
2650,258.75,83.0,341.75
2651,387.0,117.0,504.0
2652,129.0,68.0,197.0
2653,247.8,131.5,379.3
2655,61.22,7.0,68.22
2656,249.0,46.0,295.0
2657,83.0,7.0,90.0
2658,89.0,14.0,103.0
2660,414.0,42.0,456.0
2661,414.0,42.0,456.0
2662,69.0,7.0,76.0
2663,138.0,16.5,154.5
2664,138.0,143.0,281.0
2665,0.0,2.0,2.0
2666,160.14,32.86,193.0
2668,557.2,91.6,648.8000000000001
2669,222.0,101.0,323.0
2670,109.44,25.6,135.04
2672,213.3,175.0,388.3
2675,178.0,106.5,284.5
2677,639.9,93.0,732.9
2679,330.08,109.0,439.08
2681,1293.0,175.0,1468.0
2682,358.5,164.5,523.0
2684,205.96,56.0,261.96000000000004
2686,255.95,8.0,263.95
2688,172.0,58.5,230.5
2690,209.7,113.0,322.7
2692,349.5,193.5,543.0
2694,79.0,9.0,88.0
2695,89.0,36.0,125.0
2696,334.8,58.4,393.2
2697,210.0,67.0,277.0
2698,158.0,54.8,212.8
2700,69.0,7.0,76.0
2701,69.0,7.0,76.0
2702,318.75,292.5,611.25
2705,318.75,93.5,412.25
2707,207.0,23.5,230.5
2708,210.0,24.0,234.0
2709,207.0,23.5,230.5
2710,138.0,34.0,172.0
2711,276.0,28.5,304.5
2712,207.0,27.0,234.0
2713,207.0,23.5,230.5
2714,177.0,21.0,198.0
2715,97.0,7.0,104.0
2716,207.0,21.0,228.0
2717,238.91,56.0,294.90999999999997
2718,290.0,72.0,362.0
2720,215.0,70.0,285.0
2722,132.6,46.0,178.6
2723,243.0,206.0,449.0
2725,213.52,116.98,330.5
2727,207.0,31.0,238.0
2728,238.0,42.0,280.0
2730,198.56,16.24,214.8
2731,172.0,132.5,304.5
2732,267.0,49.5,316.5
2733,264.0,153.59,417.59000000000003
2736,237.0,18.0,255.0
2738,47.98,7.0,54.98
2740,325.5,35.0,360.5
2741,356.0,80.0,436.0
2743,174.0,181.5,355.5
2744,292.0,176.0,468.0
2747,247.8,56.0,303.8
2751,150.09,210.0,360.09000000000003
2753,172.0,90.0,262.0
2754,276.0,392.0,668.0
2755,276.0,88.0,364.0
2756,292.0,176.0,468.0
2758,21781.0,1584.0,23365.0
2759,105.0,48.0,153.0
2760,279.6,111.0,390.6
2762,129.0,84.0,213.0
2764,241.6,87.99,329.59
2766,267.6,70.0,337.6
2768,207.0,53.0,260.0
2769,230.0,72.5,302.5
2771,158.0,186.0,344.0
2773,158.0,44.0,202.0
2775,269.4,177.6,447.0
2777,237.0,81.5,318.5
2779,266.4,70.0,336.4
2780,255.0,79.0,334.0
2782,194.0,72.0,266.0
2783,79.0,97.0,176.0
2785,218.8,47.0,265.8
2787,218.8,54.0,272.8
2789,97.0,47.0,144.0
2791,179.8,27.2,207.0
2792,276.0,88.0,364.0
2793,207.0,21.0,228.0
2794,194.0,259.5,453.5
2795,938.0,564.5,1502.5
2796,395.64,180.86,576.5
2798,792.0,149.0,941.0
2799,440.0,78.0,518.0
2800,420.0,33.0,453.0
2801,420.0,43.5,463.5
2802,440.0,78.0,518.0
2803,232.0,58.0,290.0
2804,215.0,90.5,305.5
2805,350.0,106.0,456.0
2806,71.1,44.5,115.6
2807,45.73,14.0,59.73
2808,248.2,20.3,268.5
2809,69.0,11.0,80.0
2810,189.0,43.0,232.0
2811,189.0,43.0,232.0
2812,189.0,50.5,239.5
2813,364.0,8.0,372.0
2814,765.0,252.5,1017.5
2815,301.0,132.0,433.0
2816,116.0,30.0,146.0
2817,141.0,67.3,208.3
2818,308.0,90.53,398.53
2819,364.0,147.0,511.0
2820,186.0,4.0,190.0
2821,279.6,126.0,405.6
2822,176.0,92.49,268.49
2823,299.4,171.6,471.0
2824,189.0,43.0,232.0
2825,189.0,48.5,237.5
2826,225.9,80.5,306.4
2827,189.0,45.0,234.0
2828,125.6,18.4,144.0
2829,413.0,86.0,499.0
2830,213.3,6.0,219.3
2831,96.3,26.0,122.3
2832,369.57,344.5,714.0699999999999
2833,252.9,80.5,333.4
2834,247.8,58.5,306.3
2835,215.0,161.5,376.5
2836,420.0,40.5,460.5
2837,97.0,14.0,111.0
2838,142.2,4.0,146.2
2839,252.0,48.0,300.0
2840,210.0,133.0,343.0
2841,158.0,28.0,186.0
2842,252.0,340.5,592.5
2843,623.0,49.0,672.0
2844,0.0,5105.5,5105.5
2845,214.88,12.0,226.88
2846,283.0,94.0,377.0
2847,352.0,77.0,429.0
2848,97.0,4.5,101.5
2849,97.0,2.0,99.0
2850,106.0,28.0,134.0
2851,116.0,30.0,146.0
2852,264.6,41.4,306.0
2853,372.0,78.5,450.5
2854,247.0,45.0,292.0
2855,292.0,195.0,487.0
2856,446.0,109.0,555.0
2857,247.0,45.5,292.5
2858,240.0,345.5,585.5
2859,240.0,92.8,332.8
2860,142.2,7.5,149.7
2861,283.0,44.0,327.0
2862,194.0,46.0,240.0
2863,177.0,21.0,198.0
2864,125.6,47.4,173.0
2865,139.8,30.5,170.3
2866,118.0,21.0,139.0
2867,142.2,24.0,166.2
2868,209.7,76.5,286.2
2869,69.9,14.0,83.9
2870,155.0,63.0,218.0
2871,261.0,131.0,392.0
2872,410.6,108.0,518.6
2873,354.8,92.0,446.8
2874,50.0,80.0,130.0
2875,179.76,56.0,235.76
2876,563.6,110.0,673.6
2877,139.8,47.5,187.3
2878,249.0,48.0,297.0
2879,97.2,44.0,141.2
2880,138.0,42.0,180.0
2881,135.0,29.0,164.0
2882,550.0,138.0,688.0
2883,247.0,26.0,273.0
2884,212.0,78.5,290.5
2885,196.83,85.2,282.03000000000003
2886,212.0,92.5,304.5
2887,213.3,26.0,239.3
2888,212.0,63.5,275.5
2889,218.0,105.0,323.0
2890,171.0,63.0,234.0
2891,592.0,168.0,760.0
2892,100.0,34.0,134.0
2893,159.0,42.0,201.0
2894,372.0,28.0,400.0
2895,268.6,8.0,276.6
2896,205.96,148.5,354.46000000000004
2897,255.3,70.0,325.3
2898,291.0,22.0,313.0
2899,255.0,23.0,278.0
2900,247.8,90.0,337.8
2901,637.5,10.5,648.0
2902,315.0,139.5,454.5
2903,92.0,74.5,166.5
2904,315.0,128.5,443.5
2905,315.0,114.0,429.0
2906,315.0,114.0,429.0
2907,315.0,114.0,429.0
2908,315.0,114.0,429.0
2909,315.0,126.0,441.0
2910,315.0,114.0,429.0
2911,315.0,114.0,429.0
2912,380.5,240.0,620.5
2913,446.0,129.0,575.0
2914,315.0,116.5,431.5
2915,194.0,30.0,224.0
2916,144.87,42.0,186.87
2917,144.87,42.0,186.87
2918,143.86,79.99,223.85000000000002
2919,92.0,31.0,123.0
2920,143.73,42.0,185.73
2921,192.6,127.0,319.6
2922,291.0,22.5,313.5
2923,291.0,11.5,302.5
2924,380.4,156.6,537.0
2925,201.0,33.5,234.5
2926,225.9,49.0,274.9
2927,138.0,76.0,214.0
2928,188.8,91.4,280.20000000000005
2929,200.7,21.0,221.7
2930,291.0,162.0,453.0
2931,279.6,56.0,335.6
2932,279.0,84.0,363.0
