id,bookings_checked_in,bookings_no_showed,bookings_canceled,average_lead_time,days_since_creation,distribution_channel,persons_nights,room_nights
8032,1,0,0,5,932,Travel Agent/Operator,10,5
8033,1,0,0,74,932,Travel Agent/Operator,4,2
8034,1,0,0,1,932,Direct,4,2
8035,1,0,0,29,932,Travel Agent/Operator,9,3
8036,1,0,0,107,932,Travel Agent/Operator,4,2
8037,1,0,0,107,932,Travel Agent/Operator,4,2
8038,1,0,0,107,932,Travel Agent/Operator,4,2
8039,1,0,0,14,932,Travel Agent/Operator,6,3
8040,1,0,0,107,932,Travel Agent/Operator,4,2
8041,1,0,0,107,932,Travel Agent/Operator,2,2
8042,1,0,0,14,932,Travel Agent/Operator,6,3
8043,1,0,0,107,932,Travel Agent/Operator,2,2
8044,1,0,0,3,932,Travel Agent/Operator,2,2
8045,1,0,0,107,932,Travel Agent/Operator,4,2
8046,1,0,0,1,932,Travel Agent/Operator,2,1
8047,1,0,0,107,932,Travel Agent/Operator,4,2
8048,1,0,0,107,932,Travel Agent/Operator,4,2
8049,1,0,0,107,932,Travel Agent/Operator,2,2
8050,1,0,0,107,932,Travel Agent/Operator,4,2
8051,1,0,0,107,932,Travel Agent/Operator,2,2
8052,1,0,0,231,932,Travel Agent/Operator,8,4
8053,1,0,0,107,932,Travel Agent/Operator,4,2
8054,1,0,0,107,932,Travel Agent/Operator,4,2
8055,1,0,0,67,932,Travel Agent/Operator,6,3
8056,1,0,0,53,932,Travel Agent/Operator,9,3
8057,1,0,0,113,932,Travel Agent/Operator,6,3
8058,1,0,0,3,932,Travel Agent/Operator,4,1
8059,1,0,0,3,932,Travel Agent/Operator,2,1
8060,1,0,0,0,932,Direct,3,1
8061,1,0,0,82,932,Travel Agent/Operator,2,2
8062,1,0,0,5,932,Travel Agent/Operator,2,1
8063,1,0,0,106,932,Travel Agent/Operator,8,4
8064,1,0,0,113,932,Travel Agent/Operator,6,3
8065,1,0,0,35,932,Travel Agent/Operator,6,3
8066,1,0,0,5,932,Travel Agent/Operator,2,2
8067,1,0,0,87,932,Travel Agent/Operator,6,3
8068,1,0,0,136,932,Direct,6,3
8069,1,0,0,136,932,Direct,6,3
8070,1,0,0,87,932,Travel Agent/Operator,6,3
8071,1,0,0,82,932,Travel Agent/Operator,9,3
8072,1,0,0,113,932,Travel Agent/Operator,6,3
8073,1,0,0,113,932,Travel Agent/Operator,6,3
8074,1,0,0,87,932,Travel Agent/Operator,6,3
8075,1,0,0,87,932,Travel Agent/Operator,6,3
8076,1,0,0,2,932,Travel Agent/Operator,4,2
8077,1,0,0,1,932,Direct,2,1
8078,1,0,0,133,932,Travel Agent/Operator,3,3
8079,1,0,0,70,932,Travel Agent/Operator,6,3
8080,1,0,0,133,932,Travel Agent/Operator,3,3
8081,1,0,0,118,932,Corporate,6,6
8082,1,0,0,82,932,Travel Agent/Operator,4,2
8083,1,0,0,67,932,Direct,4,2
8084,1,0,0,107,932,Travel Agent/Operator,2,2
8085,1,0,0,2,932,Travel Agent/Operator,2,1
8086,1,0,0,99,932,Travel Agent/Operator,4,1
8087,1,0,0,83,931,Travel Agent/Operator,6,3
8088,1,0,0,83,931,Travel Agent/Operator,6,3
8089,1,0,0,123,931,Travel Agent/Operator,12,6
8090,1,0,0,70,931,Travel Agent/Operator,8,4
8091,1,0,0,19,931,Travel Agent/Operator,2,1
8092,1,0,0,0,931,Travel Agent/Operator,2,1
8093,1,0,0,0,931,Travel Agent/Operator,4,2
8094,1,0,0,207,931,Travel Agent/Operator,6,3
8095,1,0,0,23,931,Travel Agent/Operator,2,1
8096,1,0,0,23,931,Travel Agent/Operator,3,1
8097,1,0,0,0,931,Travel Agent/Operator,1,1
8098,1,0,0,66,931,Travel Agent/Operator,8,4
8099,1,0,0,58,931,Travel Agent/Operator,9,3
8100,1,0,0,83,931,Travel Agent/Operator,9,3
8101,1,0,0,58,931,Travel Agent/Operator,9,3
8102,1,0,0,136,931,Direct,8,4
8103,1,0,0,57,931,Travel Agent/Operator,6,3
8104,1,0,0,137,931,Direct,6,3
8105,1,0,0,59,931,Travel Agent/Operator,6,2
8106,1,0,0,132,931,Travel Agent/Operator,4,2
8107,1,0,0,58,931,Travel Agent/Operator,6,3
8108,1,0,0,57,931,Travel Agent/Operator,6,3
8109,1,0,0,1,931,Travel Agent/Operator,6,2
8110,1,0,0,3,931,Travel Agent/Operator,6,3
8111,1,0,0,57,931,Travel Agent/Operator,6,3
8112,1,0,0,57,931,Travel Agent/Operator,3,3
8113,1,0,0,57,931,Travel Agent/Operator,6,3
8114,1,0,0,132,931,Travel Agent/Operator,6,2
8115,1,0,0,73,931,Travel Agent/Operator,4,2
8116,1,0,0,73,931,Travel Agent/Operator,4,2
8117,1,0,0,3,931,Travel Agent/Operator,6,3
8118,1,0,0,57,931,Travel Agent/Operator,6,3
8119,1,0,0,57,931,Travel Agent/Operator,6,3
8120,1,0,0,57,931,Travel Agent/Operator,6,3
8121,1,0,0,57,931,Travel Agent/Operator,6,3
8122,1,0,0,57,931,Travel Agent/Operator,3,3
8123,1,0,0,57,931,Travel Agent/Operator,6,3
8124,1,0,0,57,931,Travel Agent/Operator,6,3
8125,1,0,0,65,931,Travel Agent/Operator,8,4
8126,1,0,0,57,931,Travel Agent/Operator,6,3
8127,1,0,0,57,931,Travel Agent/Operator,3,3
8128,1,0,0,57,931,Travel Agent/Operator,6,3
8129,1,0,0,57,931,Travel Agent/Operator,6,3
8130,1,0,0,57,931,Travel Agent/Operator,6,3
8131,1,0,0,57,931,Travel Agent/Operator,6,3
8132,1,0,0,57,931,Travel Agent/Operator,3,3
8133,1,0,0,137,931,Travel Agent/Operator,6,3
8134,1,0,0,19,931,Travel Agent/Operator,2,1
8135,1,0,0,19,931,Travel Agent/Operator,2,1
8136,1,0,0,98,931,Travel Agent/Operator,6,3
8137,1,0,0,98,931,Travel Agent/Operator,6,3
8138,1,0,0,124,931,Travel Agent/Operator,6,3
8139,1,0,0,54,931,Travel Agent/Operator,6,3
8140,1,0,0,122,931,Travel Agent/Operator,8,4
8141,1,0,0,57,931,Travel Agent/Operator,6,3
8142,1,0,0,140,931,Direct,8,4
8143,1,0,0,104,931,Travel Agent/Operator,4,2
8144,1,0,0,142,931,Travel Agent/Operator,6,3
8145,1,0,0,104,931,Travel Agent/Operator,4,2
8146,1,0,0,140,931,Direct,8,4
8147,1,0,0,57,931,Travel Agent/Operator,6,3
8148,1,0,0,58,931,Travel Agent/Operator,9,3
8149,1,0,0,137,931,Travel Agent/Operator,6,3
8150,1,0,0,57,931,Travel Agent/Operator,6,3
8151,1,0,0,111,931,Travel Agent/Operator,8,4
8152,1,0,0,137,931,Direct,6,3
8153,1,0,0,5,931,Travel Agent/Operator,2,1
8154,1,0,0,102,931,Travel Agent/Operator,10,5
8155,1,0,0,124,931,Travel Agent/Operator,6,3
8156,1,0,0,57,931,Travel Agent/Operator,3,3
8157,1,0,0,57,931,Travel Agent/Operator,6,3
8158,1,0,0,57,931,Travel Agent/Operator,6,3
8159,1,0,0,57,931,Travel Agent/Operator,6,3
8160,1,0,0,16,931,Direct,2,1
8161,1,0,0,57,931,Travel Agent/Operator,6,3
8162,1,0,0,3,931,Travel Agent/Operator,2,1
8163,1,0,0,57,931,Travel Agent/Operator,6,3
8164,1,0,0,57,931,Travel Agent/Operator,3,3
8165,1,0,0,57,931,Travel Agent/Operator,6,3
8166,1,0,0,57,931,Travel Agent/Operator,6,3
8167,1,0,0,57,931,Travel Agent/Operator,3,3
8168,1,0,0,57,931,Travel Agent/Operator,6,3
8169,1,0,0,56,931,Travel Agent/Operator,4,4
8170,1,0,0,3,931,Direct,2,1
8171,1,0,0,57,931,Travel Agent/Operator,3,3
8172,1,0,0,57,931,Travel Agent/Operator,6,3
8173,1,0,0,57,931,Travel Agent/Operator,6,3
8174,1,0,0,0,931,Travel Agent/Operator,1,1
8175,1,0,0,20,931,Travel Agent/Operator,3,1
8176,1,0,0,20,931,Travel Agent/Operator,2,1
8177,1,0,0,17,931,Travel Agent/Operator,2,1
8178,1,0,0,149,931,Travel Agent/Operator,6,3
8179,1,0,0,7,931,Travel Agent/Operator,8,4
8180,1,0,0,1,931,Travel Agent/Operator,4,2
8181,1,0,0,102,931,Travel Agent/Operator,9,3
8182,1,0,0,0,930,Travel Agent/Operator,4,2
8183,1,0,0,25,930,Travel Agent/Operator,4,2
8184,1,0,0,14,930,Travel Agent/Operator,4,2
8185,1,0,0,120,930,Travel Agent/Operator,3,1
8186,1,0,0,139,930,Travel Agent/Operator,2,1
8187,1,0,0,117,930,Travel Agent/Operator,10,5
8188,1,0,0,117,930,Travel Agent/Operator,10,5
8189,1,0,0,2,930,Travel Agent/Operator,2,1
8190,1,0,0,17,930,Travel Agent/Operator,6,2
8191,1,0,0,3,930,Electronic Distribution,1,1
8192,1,0,0,11,930,Travel Agent/Operator,1,1
8193,1,0,0,118,930,Travel Agent/Operator,6,3
8194,1,0,0,24,930,Travel Agent/Operator,4,2
8195,1,0,0,58,930,Direct,8,4
8196,1,0,0,147,930,Direct,6,3
8197,1,0,0,147,930,Direct,6,3
8198,1,0,0,1,930,Travel Agent/Operator,2,1
8199,1,0,0,147,930,Direct,6,3
8200,1,0,0,54,930,Travel Agent/Operator,6,3
8201,1,0,0,16,930,Travel Agent/Operator,2,1
8202,1,0,0,5,930,Travel Agent/Operator,3,1
8203,1,0,0,18,930,Travel Agent/Operator,2,1
8204,1,0,0,4,930,Travel Agent/Operator,2,1
8205,1,0,0,147,930,Direct,6,3
8206,1,0,0,13,930,Travel Agent/Operator,2,1
8207,1,0,0,26,930,Travel Agent/Operator,6,3
8208,1,0,0,2,930,Travel Agent/Operator,4,2
8209,1,0,0,11,930,Direct,4,2
8210,1,0,0,11,930,Direct,6,2
8211,1,0,0,3,930,Direct,4,2
8212,1,0,0,54,930,Travel Agent/Operator,20,5
8213,1,0,0,137,930,Direct,8,4
8214,1,0,0,147,930,Direct,6,3
8215,1,0,0,1,930,Travel Agent/Operator,2,1
8216,1,0,0,92,930,Travel Agent/Operator,8,4
8217,1,0,0,24,930,Travel Agent/Operator,4,2
8218,1,0,0,8,930,Travel Agent/Operator,2,1
8219,1,0,0,2,930,Travel Agent/Operator,1,1
8220,1,0,0,54,930,Direct,6,3
8221,1,0,0,4,930,Travel Agent/Operator,4,2
8222,1,0,0,75,930,Travel Agent/Operator,12,6
8223,1,0,0,147,930,Direct,6,3
8224,1,0,0,6,930,Travel Agent/Operator,2,1
8225,1,0,0,1,930,Travel Agent/Operator,4,2
8226,1,0,0,3,930,Direct,6,3
8227,1,0,0,4,930,Travel Agent/Operator,4,2
8228,1,0,0,16,930,Travel Agent/Operator,2,2
8229,1,0,0,95,930,Travel Agent/Operator,8,4
8230,1,0,0,95,930,Travel Agent/Operator,8,4
8231,1,0,0,14,929,Travel Agent/Operator,4,2
8232,1,0,0,12,929,Travel Agent/Operator,2,1
8233,1,0,0,15,929,Travel Agent/Operator,1,1
8234,1,0,0,11,929,Travel Agent/Operator,1,1
8235,1,0,0,11,929,Travel Agent/Operator,1,1
8236,1,0,0,34,929,Travel Agent/Operator,6,3
8237,1,0,0,34,929,Travel Agent/Operator,6,3
8238,1,0,0,29,929,Direct,2,1
8239,1,0,0,5,929,Travel Agent/Operator,1,1
8240,1,0,0,1,929,Travel Agent/Operator,4,2
8241,1,0,0,255,929,Travel Agent/Operator,1,1
8242,1,0,0,31,929,Travel Agent/Operator,3,3
8243,1,0,0,24,929,Travel Agent/Operator,4,2
8244,1,0,0,5,929,Corporate,2,1
8245,1,0,0,0,929,Direct,2,1
8246,1,0,0,3,929,Travel Agent/Operator,9,3
8247,1,0,0,7,929,Travel Agent/Operator,2,2
8248,1,0,0,42,929,Corporate,2,2
8249,1,0,0,24,929,Travel Agent/Operator,2,2
8250,1,0,0,15,929,Travel Agent/Operator,1,1
8251,1,0,0,1,929,Travel Agent/Operator,4,2
8252,1,0,0,0,929,Travel Agent/Operator,4,2
8253,1,0,0,11,929,Direct,1,1
8254,1,0,0,24,929,Travel Agent/Operator,2,2
8255,1,0,0,67,929,Travel Agent/Operator,6,3
8256,2,0,0,127,929,Travel Agent/Operator,36,18
8257,1,0,0,208,929,Travel Agent/Operator,8,4
8258,1,0,0,208,929,Travel Agent/Operator,8,4
8259,1,0,0,96,929,Travel Agent/Operator,6,2
8260,1,0,0,208,929,Travel Agent/Operator,8,4
8261,1,0,0,1,929,Travel Agent/Operator,4,2
8262,1,0,0,56,929,Travel Agent/Operator,9,3
8263,1,0,0,2,929,Direct,3,1
8264,1,0,0,132,929,Travel Agent/Operator,10,5
8265,1,0,0,87,929,Travel Agent/Operator,8,4
8266,1,0,0,87,929,Travel Agent/Operator,8,4
8267,1,0,0,82,929,Travel Agent/Operator,14,7
8268,1,0,0,1,929,Travel Agent/Operator,2,1
8269,1,0,0,1,929,Travel Agent/Operator,2,1
8270,1,0,0,13,929,Travel Agent/Operator,6,3
8271,1,0,0,0,929,Travel Agent/Operator,4,2
8272,1,0,0,83,929,Travel Agent/Operator,2,1
8273,1,0,0,14,929,Travel Agent/Operator,9,3
8274,1,0,0,16,929,Travel Agent/Operator,6,3
8275,1,0,0,21,929,Travel Agent/Operator,6,3
8276,1,0,0,130,929,Direct,14,7
8277,1,0,0,122,929,Travel Agent/Operator,8,4
8278,1,0,0,2,929,Travel Agent/Operator,2,1
8279,1,0,0,18,929,Travel Agent/Operator,6,3
8280,1,0,0,20,929,Travel Agent/Operator,6,3
8281,1,0,0,7,929,Travel Agent/Operator,4,2
8282,1,0,0,4,929,Travel Agent/Operator,4,2
8283,1,0,0,1,929,Travel Agent/Operator,2,1
8284,1,0,0,8,929,Travel Agent/Operator,2,1
8285,1,0,0,2,929,Travel Agent/Operator,4,2
8286,1,0,0,1,929,Travel Agent/Operator,4,4
8287,1,0,0,0,929,Travel Agent/Operator,2,1
8288,1,0,0,0,929,Travel Agent/Operator,2,1
8289,1,0,0,2,929,Travel Agent/Operator,1,1
8290,1,0,0,137,929,Travel Agent/Operator,4,2
8291,1,0,0,61,929,Travel Agent/Operator,6,3
8292,1,0,0,8,928,Travel Agent/Operator,3,3
8293,1,0,0,0,928,Travel Agent/Operator,6,2
8294,1,0,0,0,928,Travel Agent/Operator,6,3
8295,1,0,0,18,928,Direct,8,4
8296,1,0,0,25,928,Travel Agent/Operator,9,3
8297,1,0,0,19,928,Travel Agent/Operator,2,2
8298,1,0,0,206,928,Travel Agent/Operator,21,7
8299,1,0,0,0,928,Direct,1,1
8300,2,0,0,9,928,Travel Agent/Operator,8,4
8301,1,0,0,256,928,Travel Agent/Operator,2,1
8302,1,0,0,12,928,Travel Agent/Operator,6,3
8303,1,0,0,9,928,Direct,2,1
8304,1,0,0,116,928,Travel Agent/Operator,2,1
8305,1,0,0,113,928,Travel Agent/Operator,6,3
8306,1,0,0,1,928,Travel Agent/Operator,1,1
8307,1,0,0,21,928,Travel Agent/Operator,8,4
8308,1,0,0,16,928,Travel Agent/Operator,9,3
8309,1,0,0,2,928,Travel Agent/Operator,2,2
8310,1,0,0,155,928,Travel Agent/Operator,4,2
8311,1,0,0,9,928,Travel Agent/Operator,8,4
8312,1,0,0,2,928,Travel Agent/Operator,6,3
8313,1,0,0,8,928,Travel Agent/Operator,2,2
8314,1,0,0,20,928,Travel Agent/Operator,6,3
8315,1,0,0,7,928,Travel Agent/Operator,3,3
8316,2,0,0,77,928,Direct,2,2
8317,1,0,0,7,928,Travel Agent/Operator,4,4
8318,1,0,0,15,928,Travel Agent/Operator,2,1
8319,1,0,0,115,927,Travel Agent/Operator,12,6
8320,1,0,0,0,927,Direct,2,1
8321,1,0,0,33,927,Travel Agent/Operator,6,3
8322,1,0,0,6,927,Travel Agent/Operator,14,7
8323,1,0,0,133,927,Travel Agent/Operator,8,4
8324,1,0,0,256,927,Travel Agent/Operator,4,2
8325,1,0,0,17,927,Travel Agent/Operator,12,4
8326,1,0,0,0,927,Travel Agent/Operator,8,4
8327,1,0,0,256,927,Travel Agent/Operator,4,2
8328,1,0,0,256,927,Travel Agent/Operator,2,2
8329,1,0,0,11,927,Corporate,3,3
8330,1,0,0,11,927,Corporate,3,3
8331,1,0,0,11,927,Corporate,3,3
8332,1,0,0,28,927,Travel Agent/Operator,3,3
8333,1,0,0,256,927,Travel Agent/Operator,4,2
8334,1,0,0,28,927,Travel Agent/Operator,3,3
8335,1,0,0,11,927,Corporate,3,3
8336,1,0,0,256,927,Travel Agent/Operator,2,2
8337,1,0,0,11,927,Corporate,3,3
8338,1,0,0,256,927,Travel Agent/Operator,2,2
8339,1,0,0,11,927,Corporate,3,3
8340,1,0,0,11,927,Corporate,3,3
8341,1,0,0,11,927,Corporate,3,3
8342,1,0,0,11,927,Corporate,3,3
8343,1,0,0,256,927,Travel Agent/Operator,2,2
8344,1,0,0,256,927,Travel Agent/Operator,4,2
8345,1,0,0,256,927,Travel Agent/Operator,4,2
8346,1,0,0,16,927,Corporate,1,1
8347,1,0,0,27,927,Travel Agent/Operator,4,4
8348,1,0,0,256,927,Travel Agent/Operator,4,2
8349,1,0,0,256,927,Travel Agent/Operator,4,2
8350,1,0,0,256,927,Travel Agent/Operator,4,2
8351,1,0,0,11,927,Corporate,3,3
8352,1,0,0,256,927,Travel Agent/Operator,2,2
8353,1,0,0,256,927,Travel Agent/Operator,2,2
8354,1,0,0,115,927,Travel Agent/Operator,6,3
8355,1,0,0,256,927,Travel Agent/Operator,4,2
8356,1,0,0,256,927,Travel Agent/Operator,2,2
8357,1,0,0,28,927,Travel Agent/Operator,3,3
8358,1,0,0,28,927,Travel Agent/Operator,3,3
8359,1,0,0,28,927,Travel Agent/Operator,3,3
8360,1,0,0,28,927,Travel Agent/Operator,3,3
8361,1,0,0,256,927,Travel Agent/Operator,4,2
8362,1,0,0,256,927,Travel Agent/Operator,4,2
8363,1,0,0,28,927,Travel Agent/Operator,3,3
8364,1,0,0,3,927,Travel Agent/Operator,9,3
8365,1,0,0,28,927,Travel Agent/Operator,3,3
8366,1,0,0,256,927,Travel Agent/Operator,4,2
8367,1,0,0,256,927,Travel Agent/Operator,2,2
8368,1,0,0,256,927,Travel Agent/Operator,4,2
8369,1,0,0,28,927,Travel Agent/Operator,3,3
8370,1,0,0,256,927,Travel Agent/Operator,4,2
8371,1,0,0,256,927,Travel Agent/Operator,4,2
8372,1,0,0,256,927,Travel Agent/Operator,4,2
8373,1,0,0,107,927,Travel Agent/Operator,8,4
8374,1,0,0,256,927,Travel Agent/Operator,4,2
8375,1,0,0,256,927,Travel Agent/Operator,4,2
8376,1,0,0,256,927,Travel Agent/Operator,2,2
8377,1,0,0,36,927,Travel Agent/Operator,2,1
8378,1,0,0,256,927,Travel Agent/Operator,2,2
8379,1,0,0,256,927,Travel Agent/Operator,4,2
8380,1,0,0,256,927,Travel Agent/Operator,4,2
8381,1,0,0,256,927,Travel Agent/Operator,4,2
8382,1,0,0,256,927,Travel Agent/Operator,4,2
8383,1,0,0,256,927,Travel Agent/Operator,4,2
8384,1,0,0,157,927,Travel Agent/Operator,6,3
8385,1,0,0,256,927,Travel Agent/Operator,2,2
8386,1,0,0,256,927,Travel Agent/Operator,4,2
8387,1,0,0,256,927,Travel Agent/Operator,4,2
8388,1,0,0,256,927,Travel Agent/Operator,4,2
8389,1,0,0,256,927,Travel Agent/Operator,4,2
8390,1,0,0,256,927,Travel Agent/Operator,4,2
8391,1,0,0,256,927,Travel Agent/Operator,4,2
8392,1,0,0,256,927,Travel Agent/Operator,4,2
8393,1,0,0,256,927,Travel Agent/Operator,4,2
8394,1,0,0,256,927,Travel Agent/Operator,4,2
8395,1,0,0,256,927,Travel Agent/Operator,2,2
8396,1,0,0,256,927,Travel Agent/Operator,2,2
8397,1,0,0,76,927,Travel Agent/Operator,8,4
8398,1,0,0,256,927,Travel Agent/Operator,2,2
8399,1,0,0,4,927,Travel Agent/Operator,4,1
8400,1,0,0,3,927,Travel Agent/Operator,2,1
8401,1,0,0,256,927,Travel Agent/Operator,4,2
8402,1,0,0,243,927,Direct,6,3
8403,1,0,0,22,927,Travel Agent/Operator,12,4
8404,1,0,0,256,927,Travel Agent/Operator,4,2
8405,1,0,0,102,927,Travel Agent/Operator,15,5
8406,1,0,0,256,927,Travel Agent/Operator,4,2
8407,1,0,0,19,927,Direct,2,2
8408,1,0,0,256,927,Travel Agent/Operator,2,2
8409,1,0,0,256,927,Travel Agent/Operator,4,2
8410,1,0,0,138,927,Travel Agent/Operator,10,5
8411,1,0,0,256,927,Travel Agent/Operator,2,2
8412,1,0,0,256,927,Travel Agent/Operator,4,2
8413,1,0,0,256,927,Travel Agent/Operator,4,2
8414,1,0,0,256,927,Travel Agent/Operator,4,2
8415,1,0,0,256,927,Travel Agent/Operator,4,2
8416,1,0,0,256,927,Travel Agent/Operator,2,2
8417,1,0,0,256,927,Travel Agent/Operator,4,2
8418,1,0,0,256,927,Travel Agent/Operator,4,2
8419,1,0,0,256,927,Travel Agent/Operator,4,2
8420,1,0,0,0,927,Direct,2,2
8421,1,0,0,256,927,Travel Agent/Operator,4,2
8422,1,0,0,31,927,Travel Agent/Operator,15,5
8423,1,0,0,0,927,Travel Agent/Operator,2,2
8424,1,0,0,256,927,Travel Agent/Operator,4,2
8425,1,0,0,256,927,Travel Agent/Operator,4,2
8426,1,0,0,2,927,Travel Agent/Operator,3,1
8427,1,0,0,1,927,Travel Agent/Operator,10,5
8428,1,0,0,256,927,Travel Agent/Operator,4,2
8429,1,0,0,24,927,Travel Agent/Operator,8,4
8430,1,0,0,256,927,Travel Agent/Operator,4,2
8431,1,0,0,256,927,Travel Agent/Operator,4,2
8432,1,0,0,0,927,Travel Agent/Operator,2,1
8433,1,0,0,60,927,Travel Agent/Operator,14,7
8434,1,0,0,256,927,Travel Agent/Operator,4,2
8435,1,0,0,144,927,Travel Agent/Operator,4,2
8436,1,0,0,0,927,Direct,2,1
8437,1,0,0,139,926,Travel Agent/Operator,6,3
8438,1,0,0,2,926,Travel Agent/Operator,4,2
8439,1,0,0,2,926,Travel Agent/Operator,4,2
8440,1,0,0,1,926,Travel Agent/Operator,1,1
8441,1,0,0,48,926,Direct,6,3
8442,1,0,0,1,926,Travel Agent/Operator,4,2
8443,1,0,0,3,926,Travel Agent/Operator,6,3
8444,1,0,0,105,926,Travel Agent/Operator,14,7
8445,1,0,0,1,926,Travel Agent/Operator,1,1
8446,1,0,0,1,926,Travel Agent/Operator,1,1
8447,1,0,0,88,926,Travel Agent/Operator,6,3
8448,1,0,0,0,926,Travel Agent/Operator,3,1
8449,1,0,0,133,926,Travel Agent/Operator,10,5
8450,1,0,0,0,926,Direct,2,1
8451,1,0,0,2,926,Travel Agent/Operator,2,1
8452,1,0,0,0,926,Direct,1,1
8453,1,0,0,122,926,Travel Agent/Operator,15,5
8454,1,0,0,26,926,Travel Agent/Operator,2,1
8455,1,0,0,1,926,Travel Agent/Operator,4,4
8456,1,0,0,1,926,Travel Agent/Operator,9,3
8457,1,0,0,120,926,Travel Agent/Operator,6,3
8458,1,0,0,1,926,Travel Agent/Operator,4,4
8459,1,0,0,12,926,Travel Agent/Operator,8,4
8460,1,0,0,0,926,Travel Agent/Operator,2,1
8461,1,0,0,25,926,Travel Agent/Operator,8,4
8462,1,0,0,4,926,Travel Agent/Operator,8,2
8463,1,0,0,79,926,Travel Agent/Operator,4,2
8464,1,0,0,0,926,Travel Agent/Operator,2,1
8465,1,0,0,2,926,Travel Agent/Operator,2,1
8466,1,0,0,18,926,Travel Agent/Operator,10,5
8467,1,0,0,18,926,Travel Agent/Operator,5,5
8468,1,0,0,33,926,Travel Agent/Operator,6,3
8469,1,0,0,10,926,Travel Agent/Operator,10,5
8470,1,0,0,114,925,Travel Agent/Operator,12,4
8471,1,0,0,37,925,Travel Agent/Operator,4,2
8472,1,0,0,73,925,Travel Agent/Operator,6,3
8473,1,0,0,121,925,Travel Agent/Operator,6,3
8474,1,0,0,73,925,Travel Agent/Operator,3,3
8475,1,0,0,74,925,Travel Agent/Operator,3,3
8476,1,0,0,73,925,Travel Agent/Operator,3,3
8477,1,0,0,2,925,Travel Agent/Operator,12,6
8478,1,0,0,150,925,Travel Agent/Operator,6,3
8479,1,0,0,91,925,Travel Agent/Operator,8,4
8480,1,0,0,92,925,Travel Agent/Operator,3,3
8481,1,0,0,150,925,Travel Agent/Operator,6,3
8482,1,0,0,95,925,Travel Agent/Operator,6,3
8483,1,0,0,150,925,Travel Agent/Operator,6,3
8484,1,0,0,150,925,Travel Agent/Operator,6,3
8485,1,0,0,150,925,Travel Agent/Operator,6,3
8486,1,0,0,150,925,Travel Agent/Operator,6,3
8487,1,0,0,150,925,Travel Agent/Operator,6,3
8488,1,0,0,150,925,Travel Agent/Operator,6,3
8489,1,0,0,150,925,Travel Agent/Operator,6,3
8490,1,0,0,150,925,Travel Agent/Operator,6,3
8491,1,0,0,150,925,Travel Agent/Operator,6,3
8492,1,0,0,150,925,Travel Agent/Operator,6,3
8493,1,0,0,150,925,Travel Agent/Operator,6,3
8494,1,0,0,150,925,Travel Agent/Operator,6,3
8495,1,0,0,150,925,Travel Agent/Operator,6,3
8496,1,0,0,150,925,Travel Agent/Operator,6,3
8497,1,0,0,150,925,Travel Agent/Operator,6,3
8498,1,0,0,150,925,Travel Agent/Operator,6,3
8499,1,0,0,0,925,Direct,4,2
8500,1,0,0,150,925,Travel Agent/Operator,6,3
8501,1,0,0,46,925,Direct,4,2
8502,1,0,0,22,925,Travel Agent/Operator,4,2
8503,1,0,0,71,925,Travel Agent/Operator,4,2
8504,1,0,0,9,925,Travel Agent/Operator,6,2
8505,1,0,0,141,925,Travel Agent/Operator,8,4
8506,1,0,0,141,925,Travel Agent/Operator,8,4
8507,1,0,0,39,925,Travel Agent/Operator,4,2
8508,1,0,0,0,925,Direct,2,1
8509,1,0,0,45,925,Travel Agent/Operator,6,2
8510,3,0,0,0,925,Travel Agent/Operator,3,3
8511,1,0,0,134,925,Travel Agent/Operator,2,1
8512,1,0,0,18,925,Travel Agent/Operator,6,3
8513,1,0,0,7,925,Travel Agent/Operator,4,2
8514,1,0,0,238,925,Travel Agent/Operator,3,1
8515,1,0,0,0,925,Direct,1,1
8516,1,0,0,18,925,Travel Agent/Operator,4,2
8517,1,0,0,119,925,Travel Agent/Operator,8,4
8518,1,0,0,18,925,Travel Agent/Operator,4,2
8519,1,0,0,1,925,Travel Agent/Operator,8,4
8520,1,0,0,238,925,Travel Agent/Operator,2,1
8521,1,0,0,238,925,Travel Agent/Operator,2,1
8522,1,0,0,238,925,Travel Agent/Operator,2,1
8523,1,0,0,1,925,Travel Agent/Operator,3,1
8524,1,0,0,140,925,Travel Agent/Operator,8,4
8525,1,0,0,24,925,Travel Agent/Operator,10,5
8526,1,0,0,23,925,Travel Agent/Operator,4,2
8527,1,0,0,1,925,Travel Agent/Operator,2,1
8528,1,0,0,125,925,Travel Agent/Operator,4,2
8529,1,0,0,86,925,Travel Agent/Operator,14,7
8530,1,0,0,0,925,Travel Agent/Operator,4,2
8531,1,0,0,122,925,Travel Agent/Operator,6,3
8532,1,0,0,122,925,Travel Agent/Operator,6,3
8533,1,0,0,122,925,Travel Agent/Operator,6,3
8534,1,0,0,251,925,Direct,14,7
8535,1,0,0,1,925,Travel Agent/Operator,3,1
8536,1,0,0,2,925,Direct,4,2
8537,1,0,0,0,925,Travel Agent/Operator,4,2
8538,1,0,0,26,925,Travel Agent/Operator,9,3
8539,1,0,0,75,925,Travel Agent/Operator,3,3
8540,1,0,0,9,925,Travel Agent/Operator,15,5
8541,1,0,0,43,925,Travel Agent/Operator,2,1
8542,1,0,0,160,924,Travel Agent/Operator,6,3
8543,1,0,0,160,924,Travel Agent/Operator,6,3
8544,1,0,0,150,924,Travel Agent/Operator,12,6
